Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
2040TIC;23;GH;MOA;C516.5004.01;NON;;Valeur;Gaz utilisé pour la déshydratation de légumes, et plantes aromatiques, autres que les pommes de terre, les champignons et les truffes, par les entreprises pour lesquelles la consommation de gaz est supérieure à 800 wattheures par euros de valeur ajoutée / TICGN Fournisseur - Taux réduits / Montant;Montant avec 2 décimales;911246;
2040TIC;23;GI;MOA;C516.5004.01;NON;;Valeur;TOTAL / TICGN Fournisseur - Taux réduits / Montant;Montant entier sans décimale;911248;
2040TIC;23;GJ;MOA;C516.5004.01;NON;;Valeur;Régularisations commerciales à la hausse - TICGN;Montant entier sans décimale;911266;
2040TIC;23;GK;MOA;C516.5004.01;NON;;Valeur;Régularisations commerciales à la baisse - TICGN;Montant entier sans décimale;911268;
2040TIC;23;GL;MOA;C516.5004.01;NON;;Valeur;TOTAL TICGN avant régularisation / TICGN Fournisseur;Montant entier sans décimale;911524;
2040TIC;23;GM;MOA;C516.5004.01;NON;;Valeur;RÉGULARISATION fiscale augmentation -TICGN Fournisseur;Montant entier sans décimale;911249;
2040TIC;23;GN;MOA;C516.5004.01;NON;;Valeur;RÉGULARISATION fiscale diminution -TICGN Fournisseur;Montant entier sans décimale;911453;
2040TIC;23;GO;MOA;C516.5004.01;NON;;Valeur;TOTAL TICGN DUE / TICGN Fournisseur;Montant entier sans décimale;911250;M2
2040TIC;23;HA;QTY;C186.6060.01;NON;;Valeur;Tarif plein pour un usage en tant que combustible - TICC Fournisseur - Taux plein - Quantité;Quantité entière sans décimale;911293;
2040TIC;23;HB;QTY;C186.6060.01;NON;;Valeur;TOTAL / TICC Fournisseur - Taux plein / Quantité;Quantité entière sans décimale;911455;
2040TIC;23;HC;QTY;C186.6060.01;NON;;Valeur;Entreprises grandes consommatrices d'énergie soumises au SEQE (année N) - TICC - Taux réduits / Quantité;Quantité entière sans décimale;911295;
2040TIC;23;HE;QTY;C186.6060.01;NON;;Valeur;Entreprises grandes consommatrices d'énergie dont les activités sont exposées à un risque de fuite de carbone (année N) - TICC - Taux réduits / Quantité;Quantité entière sans décimale;911297;
2040TIC;23;HG;QTY;C186.6060.01;NON;;Valeur;TOTAL / TICC Fournisseur - Taux réduits / Quantité;Quantité entière sans décimale;911299;
2040TIC;23;HH;QTY;C186.6060.01;NON;;Valeur;Usage autre que carburant ou combustible / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911458;
2040TIC;23;HI;QTY;C186.6060.01;NON;;Valeur;Double usage / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911459;
2040TIC;23;HJ;QTY;C186.6060.01;NON;;Valeur;Fabrication de produits minéraux non métalliques / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911460;
2040TIC;23;HK;QTY;C186.6060.01;NON;;Valeur;Production de produits énergétiques / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911461;
2040TIC;23;HL;QTY;C186.6060.01;NON;;Valeur;Production d/électricité / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911462;
2040TIC;23;HM;QTY;C186.6060.01;NON;;Valeur;Production ou extraction de houilles, lignites et cokes / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911463;
2040TIC;23;HN;QTY;C186.6060.01;NON;;Valeur;Valorisation de la biomasse / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911464;
2040TIC;23;HO;QTY;C186.6060.01;NON;;Valeur;TOTAL / TICC Fournisseur - QUANTITES EXEMPTEES;Quantité entière sans décimale;911465;
2040TIC;23;HP;QTY;C186.6060.01;NON;;Valeur;TOTAL QUANTITES FACTUREES - TICC Fournisseur;Quantité entière sans décimale;911466;Q3
2040TIC;23;IA;MOA;C516.5004.01;NON;;Valeur;Tarif plein pour un usage en tant que combustible- TICC Fournisseur - Taux plein / Montant;Montant avec 2 décimales;911294;
2040TIC;23;IB;MOA;C516.5004.01;NON;;Valeur;TOTAL / TICC Fournisseur - Taux plein / Montant;Montant entier sans décimale;911456;
2040TIC;23;IC;MOA;C516.5004.01;NON;;Valeur;Entreprises grandes consommatrices d'énergie soumises au SEQE (année N) - TICC - Taux réduits / Montant;Montant avec 2 décimales;911296;
2040TIC;23;IE;MOA;C516.5004.01;NON;;Valeur;Entreprises grandes consommatrices d'énergie dont les activités sont exposées à un risque de fuite de carbone (année N) - TICC - Taux réduits / Montant;Montant avec 2 décimales;911298;
2040TIC;23;IG;MOA;C516.5004.01;NON;;Valeur;TOTAL / TICC Fournisseur - Taux réduits / Montant;Montant entier sans décimale;911300;
2040TIC;23;IH;MOA;C516.5004.01;NON;;Valeur;TOTAL TICC avant régularisation / TICC Fournisseur;Montant entier sans décimale;911526;
2040TIC;23;II;MOA;C516.5004.01;NON;;Valeur;RÉGULARISATION fiscale augmentation -TICC Fournisseur;Montant entier sans décimale;911301;
2040TIC;23;IJ;MOA;C516.5004.01;NON;;Valeur;RÉGULARISATION fiscale diminution -TICC Fournisseur;Montant entier sans décimale;911457;
2040TIC;23;IK;MOA;C516.5004.01;NON;;Valeur;TOTAL TICC DUE / TICC Fournisseur;Montant entier sans décimale;911302;M3
2571;23;CA;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Montant à payer;Montant entier sans décimale;500003;03
2571;23;CC;MOA;C516.5004.01;NON;;Valeur;Contribution sur les Revenus Locatifs;Montant entier sans décimale;500010;07
2571;23;CD;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale - Montant à payer;Montant entier sans décimale;500012;08
2571;23;CE;MOA;C516.5004.01;NON;;Valeur;Montant d'impôt sur les sociétés et contributions assimilées à payer;Montant entier sans décimale;500014;10
2571;23;CH;MOA;C516.5004.01;NON;;Valeur;Montant total à payer;Montant entier sans décimale;903439;12
2571;23;CL;MOA;C516.5004.01;NON;;Valeur;Montant à payer de la plus-value article 208C du CGI (SIIC);Montant entier sans décimale;908548;13
2571;23;CM;MOA;C516.5004.01;NON;;Valeur;Autre contribution;Montant entier sans décimale;909436;11
2571;23;CN;MOA;C516.5004.01;NON;;Valeur;Contributions diverses;Montant entier sans décimale;909437;14
2571;23;DA;CCI;C889.7111.01;NON;TBX;Valeur;Impôt sur les sociétés - Minoration (art. v1668 du CGI) - case à cocher;;500004;04
2571;23;DB;CCI;C889.7111.01;NON;TBX;Valeur;Contribution Sociale - Minoration (art. v1668 du CGI) - case à cocher;;500013;09
2571;23;DC;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont réduction d'impôt collectivités outre-mer;Montant entier sans décimale;912354;26
2571;23;DD;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont crédit d'impôt recherche collaborative;Montant entier sans décimale;912363;27
2571;23;FA;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Imputation;Montant entier sans décimale;906458;01
2571;23;FB;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont crédit d'impôt compétitivité;Montant entier sans décimale;906434;20
2571;23;FC;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont report en arrière de déficit;Montant entier sans décimale;906435;21
2571;23;FD;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont crédit d'impôt pour investissement en Corse;Montant entier sans décimale;906436;22
2571;23;FE;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont crédit d'impôt recherche;Montant entier sans décimale;906437;23
2571;23;FF;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont réduction d'impôt mécénat;Montant entier sans décimale;906438;24
2571;23;FG;MOA;C516.5004.01;NON;;Valeur;Imputation IS, dont excédent du précédent exercice;Montant entier sans décimale;906439;25
2571;23;FH;MOA;C516.5004.01;NON;;Valeur;Dont Paiement par imputation;Montant entier sans décimale;906441;31
2571;23;FK;CCI;C889.7111.01;NON;IMR;Valeur;Dont Contribution utilisée pour l'imputation (TS /TVA/TVS);;906440;32
2571;23;FM;DTM;C507.2380.01;NON;102;Valeur;Dont Date échéance de la contribution utilisée;Format attendu : yyyyMMdd;906442;33
2571;23;FN;MOA;C516.5004.01;NON;;Valeur;Montant de l'imposition à payer après imputation;Montant entier sans décimale;906480;34
2572;23;AD;MOA;C516.5004.01;NON;;Valeur;Totaux - Montant restant à payer;Montant entier sans décimale;500021;05
2572;23;BD;MOA;C516.5004.01;NON;;Valeur;Totaux - Excédents constatés;Montant entier sans décimale;500022;10
2572;23;CA;MOA;C516.5004.01;NON;;Valeur;Montant total à payer (= (case 05 - case 10) ou = 0 si montant négatif);Montant entier sans décimale;500023;11
2572;23;DA;MOA;C516.5004.01;NON;;Valeur;Montant total de l'excédent (= (case 10 - case 05) ou = 0 si montant négatif);Montant entier sans décimale;500024;12
2572;23;EA;MOA;C516.5004.01;NON;;Valeur;Montant de l'excédent imputé sur le premier acompte de l'exercice suivant;Montant entier sans décimale;500025;13
2572;23;EB;MOA;C516.5004.01;NON;;Valeur;Remboursement d'excédent de versement demandé (case 12 - case 13 - case 130);Montant entier sans décimale;500026;14
2572;23;GC;MOA;C516.5004.01;NON;;Valeur;Impôt sur les plus values nettes;Montant entier sans décimale;902418;105
2572;23;GD;MOA;C516.5004.01;NON;;Valeur;Autre impôt à taux particulier;Montant entier sans décimale;902419;106
2572;23;GE;MOA;C516.5004.01;NON;;Valeur;Total de l'IS brut;Montant entier sans décimale;500027;15
2572;23;IA;MOA;C516.5004.01;NON;;Valeur;Données utiles au calcul des acomptes de l'exercice suivant - Montant d'Impôt exclu du calcul des acomptes IS;Montant entier sans décimale;500041;38
2572;23;JA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Crédits d'impôts sur valeurs mobilières imputables sur l'IS;Montant entier sans décimale;500028;16
2572;23;KA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - FOR Crédit d'impôt formation des dirigeants d'entreprise;Montant entier sans décimale;500031;22
2572;23;KB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - FAM Crédits d'impôt famille;Montant entier sans décimale;500033;24
2572;23;KD;MOA;C516.5004.01;NON;;Valeur;CIO - Crédit d'impôt Outre mer Productif;Montant entier sans décimale;904110;63
2572;23;LA;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - CIR Crédit impôt recherche au titre de N;Montant entier sans décimale;500034;31
2572;23;LB;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - RAD Report en arrière de déficits au titre de N;Montant entier sans décimale;500037;34
2572;23;LC;MOA;C516.5004.01;NON;;Valeur;Créances reportables et non restituables - MEC Réduction d'impôt au titre du mécénat au titre de N;Montant entier sans décimale;500038;35
2572;23;LD;MOA;C516.5004.01;NON;;Valeur;Créances reportables et non restituables - Dont réduction d'impôt au titre du mécénat provenant de dons effectués à des organismes situés en UE/EEE;Montant entier sans décimale;901364;40
2572;23;LE;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - CIC Crédit d'impôt Compétitivité Emploi - dont préfinancement;Montant entier sans décimale;904111;65
2572;23;LF;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - CIC Crédit d'impôt Compétitivité Emploi au titre de N;Montant entier sans décimale;904112;64
2572;23;MA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Crédits d'impôts étrangers, autres que sur valeurs mobilières, imputables sur IS;Montant entier sans décimale;500029;17
2572;23;MB;MOA;C516.5004.02;NON;;Valeur;Créances non reportables et non restituables - Crédits d'impôt étrangers, autres que sur valeurs mobilières;Montant entier sans décimale;500030;19
2572;23;MC;MOA;C516.5004.01;NON;;Valeur;PRE - Réduction d'impôt en faveur des entreprises de presse;Montant entier sans décimale;900768;57
2572;23;MD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et non restituables - Nouvelles créances non répertoriées ci-dessus;Montant entier sans décimale;500048;44
2572;23;MH;MOA;C516.5004.01;NON;;Valeur;VEL - Réduction d'impôt pour mise à disposition d'une flotte de vélos;Montant entier sans décimale;908549;18
2572;23;NA;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - RAC Crédit pour le rachat d'une entreprise par ses salariés;Montant entier sans décimale;500032;23
2572;23;NB;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CIN Crédit d'impôt pour dépenses de production d'oeuvres cinématographiques;Montant entier sans décimale;500042;25
2572;23;NE;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - BIO Crédit d'impôt en faveur de l'agriculture biologique;Montant entier sans décimale;500049;45
2572;23;NF;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PHO Crédit d'impôt pour production d'oeuvre phonographique;Montant entier sans décimale;500052;48
2572;23;NJ;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - ART Crédit d'impôt en faveur des métiers d'art;Montant entier sans décimale;900767;56
2572;23;NK;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CJV Crédit d'impôt en faveur des créateurs de jeux vidéo;Montant entier sans décimale;900769;58
2572;23;NM;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CPE Crédit d'impôt sur les avances remboursables pour travaux d'amélioration de la performance énergétique;Montant entier sans décimale;900771;60
2572;23;NN;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - CCI Crédit d'impôt cinéma international;Montant entier sans décimale;900772;61
2572;23;NO;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - Nouvelles créances non répertoriées ci - dessus;Montant entier sans décimale;500053;49
2572;23;OB;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - COR Crédit d'impôt pour investissement en Corse au titre de N;Montant entier sans décimale;500036;33
2572;23;OC;MOA;C516.5004.01;NON;;Valeur;Créances reportables et restituables - Nouvelles créances non répertoriées de N;Montant entier sans décimale;500054;50
2572;23;OD;MOA;C516.5004.01;NON;;Valeur;Créances non reportables et restituables - PTR Crédit d'impôt prêt à taux zéro renforcé PTZ+;Montant entier sans décimale;902447;62
2572;23;OE;MOA;C516.5004.01;NON;;Valeur;CIO - Crédit d'impôt Outre mer Productif - Montant du préfinancement;Montant entier sans décimale;906507;67
2572;23;OF;MOA;C516.5004.01;NON;;Valeur;COL - Crédit d'impôt Outre mer Logement;Montant entier sans décimale;906508;66
2572;23;OG;MOA;C516.5004.01;NON;;Valeur;COL - Crédit d'impôt Outre mer Logement - Montant du préfinancement;Montant entier sans décimale;906506;68
2572;23;OH;MOA;C516.5004.01;NON;;Valeur;CIC - Crédit d'impôt Compétitivité Emploi, uniquement exercices > 12 mois au titre de N-1;Montant entier sans décimale;907017;136
2572;23;OJ;MOA;C516.5004.01;NON;;Valeur;CIC - Crédit d'impôt Compétitivité Emploi, uniquement exercices > 12 mois au titre de N-1 ... Montant du préfinancement;Montant entier sans décimale;907018;135
2572;23;OK;MOA;C516.5004.01;NON;;Valeur;CSV - Crédit d'impôt spectacle vivant;Montant entier sans décimale;908550;70
2572;23;PA;MOA;C516.5004.01;NON;;Valeur;Montant de la Contribution Sociale sur l'IS due au titre de l'exercice (case 124);Montant entier sans décimale;906464;124
2572;23;PB;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;Montant entier sans décimale;906465;125
2572;23;PC;MOA;C516.5004.01;NON;;Valeur;Montant du chiffre d'affaires soumis à la contribution annuelle sur les Revenus Locatifs;Montant entier sans décimale;906466;126
2572;23;PD;MOA;C516.5004.01;NON;;Valeur;Versements effectués (acomptes et/ou soldes) moins remboursements déjà obtenus;Montant entier sans décimale;906467;127
2572;23;PE;CCI;C889.7111.01;NON;IMP;Valeur;Utilisation de l'excédent - Contribution visée;;906468;128
2572;23;PF;DTM;C507.2380.01;NON;102;Valeur;Utilisation de l'excédent - Date limite de paiement;Format attendu : yyyyMMdd;906469;129
2572;23;PG;MOA;C516.5004.01;NON;;Valeur;Utilisation de l'excédent - Montant à imputer;Montant entier sans décimale;906470;130
2572;23;PH;CCI;C889.7111.01;NON;IMR;Valeur;Paiement de l'IS - Contribution visée;;906471;131
2572;23;PJ;DTM;C507.2380.01;NON;102;Valeur;Paiement de l'IS - Date limite de paiement;Format attendu : yyyyMMdd;906472;132
2572;23;PK;MOA;C516.5004.01;NON;;Valeur;Paiement de l'IS - Montant à imputer;Montant entier sans décimale;906473;133
2572;23;PL;MOA;C516.5004.01;NON;;Valeur;Montant à payer après imputation d'une autre taxe (= case 11 - case 133);Montant entier sans décimale;906564;134
2572;23;PM;MOA;C516.5004.01;NON;;Valeur;Contribution Annuelle sur les Revenus Locatifs due (Case 126 x 2,5 %);Montant entier sans décimale;906565;37
2572;23;PN;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Montant restant à payer (cases 119 - 69);Montant entier sans décimale;906566;01
2572;23;PQ;MOA;C516.5004.01;NON;;Valeur;Impôt sur les sociétés - Excédents constatés (cases 69 - 119);Montant entier sans décimale;906567;06
2572;23;PT;MOA;C516.5004.01;NON;;Valeur;Contribution Sociale - Montant restant à payer;Montant entier sans décimale;906570;03
