Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire;Code NREF;Code Ligne
3310A;23;UM;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - gaz de mine;Obsolète à partir de Juin 2023;912340;
3310A;23;UN;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - cogénération gaz;Obsolète à partir de Juin 2023;912341;
3310A;23;UP;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - éolien terrestre;Obsolète à partir de Juin 2023;912342;
3310A;23;UQ;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - éolien maritime;Obsolète à partir de Juin 2023;912343;
3310A;23;UR;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - solaire;Obsolète à partir de Juin 2023;912344;
3310A;23;US;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - biogaz;Obsolète à partir de Juin 2023;912345;
3310A;23;UT;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - cogénération biogaz;Obsolète à partir de Juin 2023;912346;
3310A;23;UU;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - centrales houlomotrices ou hydrocinétiques;Obsolète à partir de Juin 2023;912347;
3310A;23;UV;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - cogénération biomasse;Obsolète à partir de Juin 2023;912348;
3310A;23;UW;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - incinération des déchets;Obsolète à partir de Juin 2023;912349;
3310A;23;UX;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - hydraulique au fil de l'eau;Obsolète à partir de Juin 2023;912350;
3310A;23;UY;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - TAC gaz;Obsolète à partir de Juin 2023;912351;
3310A;23;UZ;MOA;C516.5004.01;NON;;Valeur;Liste des technologies utilisées - géothermie;Obsolète à partir de Juin 2023;912352;
3310A;23;VA;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Nucléaire;Applicable à partir de Juin 2023;912549;62a
3310A;23;VB;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Fioul et autres produits pétroliers;Applicable à partir de Juin 2023;912550;62b
3310A;23;VC;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - CCG gaz;Applicable à partir de Juin 2023;912551;62c
3310A;23;VD;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Cogénération gaz;Applicable à partir de Juin 2023;912552;62d
3310A;23;VE;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - TAC gaz;Applicable à partir de Juin 2023;912553;62e
3310A;23;VF;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Eolien terrestre;Applicable à partir de Juin 2023;912554;62f
3310A;23;VG;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Eolien maritime;Applicable à partir de Juin 2023;912555;62g
3310A;23;VH;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Solaire;Applicable à partir de Juin 2023;912556;62h
3310A;23;VJ;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Biogaz;Applicable à partir de Juin 2023;912557;62i
3310A;23;VK;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Cogénération biogaz;Applicable à partir de Juin 2023;912558;62j
3310A;23;VL;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Cogénération biomasse;Applicable à partir de Juin 2023;912559;62k
3310A;23;VM;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Traitement thermique des déchets (y compris en cas de cogénération);Applicable à partir de Juin 2023;912560;62l
3310A;23;VN;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Hydraulique fil de l'eau;Applicable à partir de Juin 2023;912561;62m
3310A;23;VP;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Gaz de mine;Applicable à partir de Juin 2023;912562;62n
3310A;23;VQ;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Géothermie;Applicable à partir de Juin 2023;912563;62o
3310A;23;VR;QTY;C186.6060.01;NON;;Valeur;Quantité d'électricité produite - Centrales houlomotrices ou hydrocinétiques;Applicable à partir de Juin 2023;912564;62p
3310A;23;VS;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - nucléaire;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912565;62a
3310A;23;VT;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Fioul et autres produits pétroliers;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912566;62b
3310A;23;VU;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - CCG gaz;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912567;62c
3310A;23;VV;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Cogénération gaz;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912568;62d
3310A;23;VW;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - TAC gaz;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912569;62e
3310A;23;VX;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Eolien terrestre;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912570;62f
3310A;23;VY;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Eolien maritime;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912571;62g
3310A;23;VZ;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Solaire;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912572;62h
3310A;23;WA;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Biogaz;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912573;62i
3310A;23;WB;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Cogénération biogaz;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912574;62j
3310A;23;WC;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Cogénération biomasse;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912575;62k
3310A;23;WD;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Traitement thermique (y compris en cas de cogénération);Applicable à partir de Juin 2023. Montant pouvant être négatif.;912576;62l
3310A;23;WE;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Hydraulique fil de l'eau;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912577;62m
3310A;23;WF;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Gaz de mine;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912578;62n
3310A;23;WG;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Géothermie;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912579;62o
3310A;23;WH;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Centrales houlomotrices ou hydrocinétiques;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912580;62p
3310A;23;WJ;MOA;C516.5004.01;NON;;Valeur;Marge forfaitaire - Technologies diverses valorisées conjointement;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912581;62q
3310A;23;WK;MOA;C516.5004.01;NON;;Valeur;Sommes déductibles au titre des redevances hydrauliques;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912582;62r
3310A;23;WL;MOA;C516.5004.01;NON;;Valeur;Sommes déductibles au titre du service public de traitement des déchets;Applicable à partir de Juin 2023. Montant pouvant être négatif.;912583;62s
3310A;23;WM;MOA;C516.5004.01;NON;;Valeur;Contribution sur la rente infra-marginale de la production d'électricité - Acompte;Applicable à partir de d'Août 2023;912584;63
3310A;23;WN;CCI;C889.7111.01;NON;TON;Valeur;Utilisation du forfait;Applicable à partir de Juin 2023;912585;
3310CA3;23;BA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c;100447;
3310CA3;23;BA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c;100547;
3310CA3;23;BA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c;100548;
3310CA3;23;BA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c;100549;
3310CA3;23;BA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c;100550;
3310CA3;23;BB;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100123;
3310CA3;23;BC;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100124;
3310CA3;23;BE;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 0,90% base HT;;100009;T5
3310CA3;23;BF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 2,10% base HT;;100011;T4
3310CA3;23;BP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,05%, base HT;;100040;T2
3310CA3;23;BQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,75%, base HT;;100042;T1
3310CA3;23;BS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 10% base HT;;904063;T3
3310CA3;23;CA;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - Ventes, prestations de services;;100071;A1
3310CA3;23;CB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - Autres opérations imposables;;100072;A2
3310CA3;23;CC;MOA;C516.5004.01;NON;;Valeur;Acquisitions intra-communautaires, base hors taxe;;100073;B2
3310CA3;23;CE;MOA;C516.5004.01;NON;;Valeur;Régularisation;;100118;B5
3310CA3;23;CF;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid imposables en France, base hors taxe;;100121;B3
3310CA3;23;CG;MOA;C516.5004.01;NON;;Valeur;Achats de biens ou de prestations de services réalisés auprès d'un assujetti non établi en France, art 283-1 du CGI;;100505;B4
3310CA3;23;CH;MOA;C516.5004.01;NON;;Valeur;Mises à la consommation de produits pétroliers, base hors taxe;;910758;B1
3310CA3;23;CP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,05%, taxe due;;100041;T2
3310CA3;23;CQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,75%, taxe due;;100043;T1
3310CA3;23;CS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 10% taxe due;;904064;T3
3310CA3;23;DA;MOA;C516.5004.01;NON;;Valeur;Opérations non taxées - Exportations hors UE;;100075;E1
3310CA3;23;DB;MOA;C516.5004.01;NON;;Valeur;Autres opérations non imposables;;100076;E2
3310CA3;23;DC;MOA;C516.5004.01;NON;;Valeur;Livraisons intracommunautaires à destination d'une personne assujettie;;100077;F2
3310CA3;23;DD;MOA;C516.5004.01;NON;;Valeur;Achats en franchise;;100104;F6
3310CA3;23;DE;MOA;C516.5004.01;NON;;Valeur;Régularisations;;100119;F8
3310CA3;23;DF;MOA;C516.5004.01;NON;;Valeur;Livraisons d'electricité, de gaz naturel, de chaleur ou de froid non imposables en France;;100122;F3
3310CA3;23;DG;MOA;C516.5004.01;NON;;Valeur;Vente de biens ou de prestations de services réalisées par un assujetti non établi en France, art 283-1 du CGI;;100506;F7
3310CA3;23;DH;MOA;C516.5004.01;NON;;Valeur;Ventes à distance taxables dans un autre Etat membre au profit de personnes non assujetties;;908462;E3
3310CA3;23;DJ;MOA;C516.5004.01;NON;;Valeur;Opérations non taxées - Mises à la consommation de produits pétroliers;;910759;F4
3310CA3;23;DK;MOA;C516.5004.01;NON;;Valeur;Opérations taxées HT - Importations (autres que les produits pétroliers);;911589;A4
3310CA3;23;FB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit en France métropolitaine : base HT;;100078;09
3310CA3;23;FC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables aux anciens taux (France métropolitaine ou DOM) : base HT;;100080;13
3310CA3;23;FG;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux en métropole (base HT) (ligne à blanc);;;
3310CA3;23;FH;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux en métropole (taxe due) (ligne à blanc);;;
3310CA3;23;FJ;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux dans les DOM (base HT) (ligne à blanc);;;
3310CA3;23;FK;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour une nouveau taux dans les DOM (taxe due) (ligne à blanc);;;
3310CA3;23;FM;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux normal : base HT;;100113;10
3310CA3;23;FN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables réalisées dans les DOM au taux réduit base HT;;100115;11
3310CA3;23;FP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal de 20% en France métropolitaine : base HT;;904065;08
3310CA3;23;FR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit de 10% en France métropolitaine : base HT;;904069;9B
3310CA3;23;GA;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, dont TVA sur les produits pétroliers;;910761;
3310CA3;23;GB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit en France métropolitaine : Taxe due;;100079;09
3310CA3;23;GC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables aux anciens taux (France métropolitaine ou DOM) : taxe due;;100081;13
3310CA3;23;GG;MOA;C516.5004.01;NON;;Valeur;TVA antérieurement déduite à reverser, taxe due;;100087;15
3310CA3;23;GH;MOA;C516.5004.01;NON;;Valeur;Total général de la TVA brute due;;100088;16
3310CA3;23;GJ;MOA;C516.5004.01;NON;;Valeur;TVA brute sur acquisitions intra-communautaires;;100089;17
3310CA3;23;GK;MOA;C516.5004.01;NON;;Valeur;TVA brute due sur opérations à destination de Monaco.;;100105;18
3310CA3;23;GM;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux normal : taxe due;;100114;10
3310CA3;23;GN;MOA;C516.5004.01;NON;;Valeur;Opérations réalisées dans les DOM imposables au taux réduit : taxe due;;100116;11
3310CA3;23;GP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal de 20% en France métropolitaine : taxe due;;904066;08
3310CA3;23;GR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit de 10% en France métropolitaine : Taxe due;;904070;9B
3310CA3;23;GS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal 20 % sur les produits pétroliers : base HT;;910572;P1
3310CA3;23;GT;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux normal 20 % sur les produits pétroliers : taxe due;;910573;P1
3310CA3;23;GU;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit 13 % sur les produits pétroliers : base HT;;910574;P2
3310CA3;23;GV;MOA;C516.5004.01;NON;;Valeur;Opérations imposables au taux réduit 13 % sur les produits pétroliers : taxe due;;910575;P2
3310CA3;23;HA;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur biens constituant des immobilisations;;100090;19
3310CA3;23;HB;MOA;C516.5004.01;NON;;Valeur;TVA déductible sur autres biens et services (déduction sur facture);;100091;20
3310CA3;23;HC;MOA;C516.5004.01;NON;;Valeur;Autre TVA à déduire (dont régularisation de :;;100092;21
3310CA3;23;HD;MOA;C516.5004.01;NON;;Valeur;Report du crédit apparaissant sur la précédente déclaration;;100093;22
3310CA3;23;HE;PCD;C501.5482.01;NON;;Valeur;Pourcentage de déduction applicable pour la période s'il est différent de 100%;Valeur entière et au plus 2 décimales;100094;22A
3310CA3;23;HF;MOA;C516.5004.01;NON;;Valeur;Dont TVA déductible sur importations;;909864;24
3310CA3;23;HG;MOA;C516.5004.01;NON;;Valeur;Total de la TVA déductible;;100095;23
3310CA3;23;HH;MOA;C516.5004.01;NON;;Valeur;TVA collectée sur autres produits ou PS [cf notice] ou déductible);;100120;
3310CA3;23;HJ;CCI;C889.7111.01;NON;TBX;Valeur;Mention membre d'un groupe;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;902353;
3310CA3;23;HK;MOA;C516.5004.01;NON;;Valeur;TVA sur les produits pétroliers :;;910762;
3310CA3;23;HL;MOA;C516.5004.01;NON;;Valeur;Dont TVA déductible sur les produits pétroliers;;910763;2E
3310CA3;23;JA;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA;;100096;25
3310CA3;23;JB;MOA;C516.5004.01;NON;;Valeur;Remboursement de crédit demandé sur formulaire n° 3519 joint;;100097;26
3310CA3;23;JC;MOA;C516.5004.01;NON;;Valeur;Crédit à reporter sur déclaration suivante;;100098;27
3310CA3;23;KA;MOA;C516.5004.01;NON;;Valeur;TVA nette due;;100099;TD
3310CA3;23;KB;MOA;C516.5004.01;NON;;Valeur;Report du montant de taxes assimilées calculées sur annexe 3310A;;100100;29
3310CA3;23;KE;MOA;C516.5004.01;NON;;Valeur;Total à payer;;100103;32
3310CA3;23;KF;CCI;C889.7111.01;NON;TBX;Valeur;Mention déclaration néante;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX;100117;
3310CA3;23;KH;MOA;C516.5004.01;NON;;Valeur;Achats de prestations de services intracommunautaires (art 283-2 du code général des impôts) Base hors taxe;;900774;A3
3310CA3;23;KJ;MOA;C516.5004.01;NON;;Valeur;Crédit de TVA transféré à la société tête de groupe;;902351;AA
3310CA3;23;KL;MOA;C516.5004.01;NON;;Valeur;Total à payer acquitté par la société tête de groupe;;902352;AB
3310CA3;23;KS;MOA;C516.5004.01;NON;;Valeur;Sommes à ajouter, y compris acompte congés (exprimées en euro);;905877;5B
3310CA3;23;KU;MOA;C516.5004.01;NON;;Valeur;Sommes à imputer, y compris acompte congés (exprimées en euro);;905882;2C
3310CA3;23;KV;MOA;C516.5004.01;NON;;Valeur;Sorties de régime fiscal suspensif (autres que les produits pétroliers);;911590;A5
3310CA3;23;KW;MOA;C516.5004.01;NON;;Valeur;Importations (autres que les produits pétroliers);;911591;E4
3310CA3;23;KX;MOA;C516.5004.01;NON;;Valeur;Sorties de régime fiscal suspensif (autres que les produits pétroliers);;911592;E5
3310CA3;23;KY;MOA;C516.5004.01;NON;;Valeur;Importations placée sous régime fiscal suspensif (autres que les produits pétroliers);;911593;E6
